1;type;receiver_timestamp;sender_timestamp
12351;D;139309517;139307949
12352;D;139309837;139308109
12353;D;139310157;139308269
12354;D;139310477;139308429
12355;D;139310797;139308589
12356;D;139310093;139308749
12357;D;139310413;139308909
12358;D;139310733;139309069
12359;D;139311053;139309229
12360;D;139311373;139309389
12361;D;139311693;139309549
12362;D;139312013;139309709
12363;D;139311309;139309869
12364;D;139311629;139310029
12365;D;139311949;139310189
12366;D;139312269;139310349
12367;D;139312589;139310509
12368;D;139312909;139310669
12369;D;139312205;139310829
12370;D;139312525;139310989
12371;D;139312845;139311149
12372;D;139313165;139311309
12373;D;139313485;139311469
12374;D;139313709;139311629
12375;D;139313101;139311789
12376;D;139313421;139311949
12377;D;139313741;139312109
12378;D;139314061;139312269
12379;D;139314381;139312429
12380;D;139314701;139312589
12381;D;139314829;139312749
12382;D;139314317;139312909
12383;D;139314637;139313069
12384;D;139314957;139313229
12385;!;;
12386;D;139317229;139315469
12387;D;139317389;139315629
12388;D;139317389;139315789
12389;D;139317325;139315949
12390;D;139317645;139316109
12391;D;139317965;139316269
12392;D;139318285;139316429
12393;D;139318605;139316589
12394;D;139318925;139316749
12395;D;139318221;139316909
12396;D;139318541;139317069
12397;D;139318861;139317229
12398;D;139319181;139317389
12399;D;139319309;139317549
12400;D;139319469;139317709
12401;D;139319629;139317869
12402;D;139319437;139318029
12403;D;139319757;139318189
12404;D;139320077;139318349
12405;D;139320397;139318509
12406;D;139320717;139318669
12407;D;139320589;139318829
12408;D;139320429;139318989
12409;D;139320653;139319149
12410;D;139320973;139319309
12411;D;139321293;139319469
12412;D;139321613;139319629
12413;D;139321933;139319789
12414;D;139321869;139319949
12415;D;139321549;139320109
12416;D;139321869;139320269
12417;D;139322189;139320429
12418;D;139322509;139320589
12419;D;139322829;139320749
12420;D;139323149;139320909
12421;D;139322445;139321069
12422;D;139322765;139321229
12423;D;139323085;139321389
12424;D;139323405;139321549
12425;D;139323725;139321709
12426;D;139323469;139321869
12427;D;139323629;139322029
12428;D;139323661;139322189
12429;D;139323981;139322349
12430;D;139324301;139322509
12431;D;139324621;139322669
12432;D;139324941;139322829
12433;D;139324237;139322989
12434;D;139324557;139323149
12435;D;139324877;139323309
12436;D;139325197;139323469
12437;D;139325517;139323629
12438;D;139325837;139323789
12439;D;139326157;139323949
12440;D;139325453;139324109
12441;D;139326093;139324429
12442;D;139326733;139324749
12443;D;139327053;139324909
12444;D;139326349;139325069
12445;D;139326669;139325229
12446;D;139326989;139325389
12447;D;139327309;139325549
12448;D;139327629;139325709
12449;D;139327949;139325869
12450;D;139327245;139326029
12451;D;139327565;139326189
12452;D;139327885;139326349
12453;D;139328205;139326509
12454;D;139328525;139326669
12455;D;139328845;139326829
12456;D;139329165;139326989
12457;D;139328589;139327149
12458;D;139328781;139327309
12459;D;139329101;139327469
12460;D;139329421;139327629
12461;D;139329741;139327789
12462;D;139330061;139327949
12463;D;139330029;139328109
12464;D;139329677;139328269
12465;D;139329997;139328429
12466;D;139330317;139328589
12467;D;139330637;139328749
12468;D;139330957;139328909
12469;D;139331277;139329069
12470;!;;
12471;D;139330573;139329229
12472;D;139330893;139329389
12473;D;139331213;139329549
12474;D;139331533;139329709
12475;D;139331853;139329869
12476;D;139332173;139330029
12477;D;139331469;139330189
12478;D;139331789;139330349
12479;D;139332109;139330509
12480;D;139332429;139330669
12481;D;139332749;139330829
12482;D;139333069;139330989
12483;D;139332749;139331149
12484;D;139332685;139331309
12485;D;139333005;139331469
12486;D;139333325;139331629
12487;D;139333645;139331789
12488;D;139333965;139331949
12489;D;139333261;139332109
12490;D;139333581;139332269
12491;D;139333901;139332429
12492;D;139334221;139332589
12493;D;139334541;139332749
12494;D;139334861;139332909
12495;D;139335181;139333069
12496;D;139335501;139333229
12497;D;139334797;139333389
12498;D;139335117;139333549
12499;D;139335437;139333709
12500;D;139335757;139333869
12501;D;139336077;139334029
12502;D;139336397;139334189
12503;D;139335693;139334349
12504;D;139336013;139334509
12505;D;139336333;139334669
12506;D;139336653;139334829
12507;D;139336973;139334989
12508;D;139337293;139335149
12509;D;139336589;139335309
12510;D;139336909;139335469
12511;D;139337229;139335629
12512;D;139337549;139335789
12513;D;139337869;139335949
12514;D;139337165;139336109
12515;D;139337485;139336269
12516;D;139337805;139336429
12517;D;139338125;139336589
12518;D;139338445;139336749
12519;D;139338765;139336909
12520;D;139339085;139337069
12521;D;139339405;139337229
12522;D;139338701;139337389
12523;D;139339021;139337549
12524;D;139339341;139337709
12525;D;139339661;139337869
12526;D;139339981;139338029
12527;D;139339277;139338189
12528;D;139339597;139338349
12529;D;139339917;139338509
12530;D;139340237;139338669
12531;D;139340557;139338829
12532;D;139340877;139338989
12533;D;139341197;139339149
12534;D;139340493;139339309
12535;D;139340813;139339469
12536;D;139341133;139339629
12537;D;139341453;139339789
12538;D;139341773;139339949
12539;D;139342093;139340109
12540;D;139342413;139340269
12541;D;139341709;139340429
12542;D;139342029;139340589
12543;D;139342349;139340749
12544;D;139342669;139340909
12545;D;139342989;139341069
12546;D;139342285;139341229
12547;D;139342605;139341389
12548;D;139342925;139341549
12549;D;139343245;139341709
12550;D;139343565;139341869
12551;D;139342989;139342029
12552;D;139343181;139342189
12553;D;139343501;139342349
12554;D;139343821;139342509
12555;D;139344141;139342669
12556;D;139344461;139342829
12557;D;139344781;139342989
12558;D;139344109;139343149
12559;D;139344397;139343309
12560;D;139344717;139343469
12561;D;139345037;139343629
12562;D;139345357;139343789
12563;D;139345677;139343949
12564;D;139345997;139344109
12565;D;139346317;139344269
12566;D;139345613;139344429
12567;D;139345933;139344589
12568;D;139346253;139344749
12569;D;139346573;139344909
12570;D;139346893;139345069
12571;D;139346189;139345229
12572;D;139346509;139345389
12573;D;139346829;139345549
12574;D;139347149;139345709
12575;D;139347469;139345869
12576;D;139346989;139346029
12577;D;139347085;139346189
12578;D;139347405;139346349
12579;D;139347725;139346509
12580;D;139348045;139346669
12581;D;139348365;139346829
12582;D;139348685;139346989
12583;D;139349005;139347149
12584;D;139348301;139347309
12585;D;139348621;139347469
12586;D;139348941;139347629
12587;D;139349261;139347789
12588;D;139349581;139347949
12589;!;;
12590;D;139349901;139348109
12591;D;139350221;139348269
12592;D;139349517;139348429
12593;D;139349837;139348589
12594;D;139350157;139348749
12595;D;139350477;139348909
12596;D;139350797;139349069
12597;D;139351117;139349229
12598;D;139351437;139349389
12599;D;139350733;139349549
12600;D;139351053;139349709
12601;D;139351373;139349869
12602;D;139351693;139350029
12603;D;139352013;139350189
12604;D;139352333;139350349
12605;D;139351949;139350509
12606;D;139352109;139350669
12607;D;139352269;139350829
12608;D;139352589;139350989
12609;D;139352749;139351149
12610;D;139352205;139351309
12611;D;139352525;139351469
12612;D;139352845;139351629
12613;D;139353165;139351789
12614;D;139353485;139351949
12615;D;139353805;139352109
12616;D;139354125;139352269
12617;D;139354445;139352429
12618;D;139354765;139352589
12619;D;139354061;139352749
12620;D;139354381;139352909
12621;D;139354701;139353069
12622;D;139355021;139353229
12623;D;139354317;139353389
12624;D;139354637;139353549
12625;D;139354957;139353709
12626;D;139355277;139353869
12627;D;139355597;139354029
12628;D;139355917;139354189
12629;D;139356237;139354349
12630;D;139356557;139354509
12631;D;139355949;139354669
12632;D;139356173;139354829
12633;D;139356493;139354989
12634;D;139356813;139355149
12635;D;139357133;139355309
12636;D;139356429;139355469
12637;D;139356749;139355629
12638;D;139357069;139355789
12639;D;139357389;139355949
12640;D;139357709;139356109
12641;D;139358029;139356269
12642;D;139358349;139356429
12643;D;139358669;139356589
12644;D;139358989;139356749
12645;D;139358285;139356909
12646;D;139358605;139357069
12647;D;139358925;139357229
12648;D;139359245;139357389
12649;D;139359565;139357549
12650;D;139358861;139357709
12651;D;139359181;139357869
12652;D;139359501;139358029
12653;D;139359821;139358189
12654;D;139360141;139358349
12655;D;139359469;139358509
12656;D;139359757;139358669
12657;D;139360077;139358829
12658;D;139360397;139358989
12659;D;139360717;139359149
12660;D;139361037;139359309
12661;D;139361357;139359469
12662;D;139361549;139359629
12663;D;139360973;139359789
12664;D;139361293;139359949
12665;D;139361613;139360109
12666;D;139361933;139360269
12667;D;139361229;139360429
12668;D;139361549;139360589
12669;D;139361869;139360749
12670;D;139362189;139360909
12671;D;139362509;139361069
12672;D;139361805;139361229
12673;D;139362125;139361389
12674;D;139362349;139361549
12675;D;139361741;139361709
12676;D;139362061;139361869
12677;D;139362381;139362029
12678;D;139362701;139362189
12679;D;139363021;139362349
12680;D;139363341;139362509
12681;D;139363661;139362669
12682;D;139363981;139362829
12683;D;139364301;139362989
12684;D;139364621;139363149
12685;D;139364941;139363309
12686;D;139364237;139363469
12687;D;139364557;139363629
12688;!;;
12689;D;139364877;139363789
12690;D;139365197;139363949
12691;D;139365517;139364109
12692;D;139365837;139364269
12693;D;139366157;139364429
12694;D;139366477;139364589
12695;D;139366797;139364749
12696;D;139366093;139364909
12697;D;139366413;139365069
12698;D;139366733;139365229
12699;D;139367053;139365389
12700;D;139367373;139365549
12701;D;139367693;139365709
12702;D;139368013;139365869
12703;D;139367469;139366029
12704;D;139367629;139366189
12705;D;139367949;139366349
12706;D;139368269;139366509
12707;D;139367565;139366669
12708;D;139367885;139366829
12709;D;139368205;139366989
12710;D;139368525;139367149
12711;D;139368845;139367309
12712;D;139369165;139367469
12713;D;139369485;139367629
12714;D;139369805;139367789
12715;D;139370029;139367949
12716;D;139369421;139368109
12717;D;139369741;139368269
12718;D;139370061;139368429
12719;D;139370381;139368589
12720;D;139370701;139368749
12721;D;139369997;139368909
12722;D;139370317;139369069
12723;D;139370637;139369229
12724;D;139370957;139369389
12725;D;139371277;139369549
12726;D;139371597;139369709
12727;D;139371917;139369869
12728;D;139371213;139370029
12729;D;139371533;139370189
12730;D;139371853;139370349
12731;D;139372173;139370509
12732;D;139372493;139370669
12733;D;139372813;139370829
12734;D;139373069;139370989
12735;D;139372429;139371149
12736;D;139372749;139371309
12737;D;139373069;139371469
12738;D;139373389;139371629
12739;D;139372749;139371789
12740;D;139373005;139371949
12741;D;139373325;139372109
12742;D;139373645;139372269
12743;D;139373965;139372429
12744;D;139374285;139372589
12745;D;139374605;139372749
12746;D;139374925;139372909
12747;D;139375245;139373069
12748;D;139375309;139373229
12749;D;139375469;139373389
12750;D;139375181;139373549
12751;D;139375501;139373709
12752;D;139375821;139373869
12753;D;139376141;139374029
12754;D;139375437;139374189
12755;D;139375757;139374349
12756;D;139376077;139374509
12757;!;;
12758;D;139376653;139375309
12759;D;139376973;139375469
12760;D;139377293;139375629
12761;D;139377613;139375789
12762;D;139377933;139375949
12763;D;139378253;139376109
12764;D;139377549;139376269
12765;D;139377869;139376429
12766;D;139378189;139376589
12767;D;139378509;139376749
12768;D;139378829;139376909
12769;D;139378125;139377069
12770;D;139378445;139377229
12771;D;139378765;139377389
12772;D;139379085;139377549
12773;D;139379405;139377709
12774;D;139379725;139377869
12775;D;139380045;139378029
12776;D;139379341;139378189
12777;D;139379661;139378349
12778;D;139379981;139378509
12779;D;139380301;139378669
12780;D;139380621;139378829
12781;D;139380941;139378989
12782;D;139381261;139379149
12783;D;139381581;139379309
12784;D;139380877;139379469
12785;D;139381197;139379629
12786;D;139381517;139379789
12787;D;139381837;139379949
12788;D;139382157;139380109
12789;D;139382477;139380269
12790;D;139381773;139380429
12791;D;139382093;139380589
12792;D;139382413;139380749
12793;D;139382733;139380909
12794;D;139383053;139381069
12795;D;139383373;139381229
12796;D;139382669;139381389
12797;D;139382989;139381549
12798;D;139383309;139381709
12799;D;139383629;139381869
12800;D;139383949;139382029
12801;D;139384269;139382189
12802;D;139383565;139382349
12803;D;139383885;139382509
12804;D;139384525;139382829
12805;D;139384845;139382989
12806;D;139385165;139383149
12807;D;139384461;139383309
12808;D;139384781;139383469
12809;D;139385101;139383629
12810;D;139385421;139383789
12811;D;139385741;139383949
12812;D;139386061;139384109
12813;D;139385357;139384269
12814;D;139385677;139384429
12815;D;139385997;139384589
12816;D;139386317;139384749
12817;D;139386637;139384909
12818;D;139386957;139385069
12819;D;139387277;139385229
12820;D;139387597;139385389
12821;D;139386893;139385549
12822;D;139387213;139385709
12823;D;139387533;139385869
12824;D;139387853;139386029
12825;D;139388173;139386189
12826;D;139388493;139386349
12827;D;139388813;139386509
12828;D;139388109;139386669
12829;D;139388429;139386829
12830;D;139388749;139386989
12831;D;139389069;139387149
12832;D;139389389;139387309
12833;D;139389709;139387469
12834;D;139389005;139387629
12835;D;139389325;139387789
12836;D;139389645;139387949
12837;D;139389965;139388109
12838;D;139390285;139388269
12839;D;139390605;139388429
12840;D;139389901;139388589
12841;D;139390221;139388749
12842;D;139390541;139388909
12843;D;139390861;139389069
12844;D;139391181;139389229
12845;D;139391501;139389389
12846;D;139390829;139389549
12847;D;139391117;139389709
12848;D;139391437;139389869
12849;D;139391757;139390029
12850;D;139392077;139390189
12851;D;139392397;139390349
12852;D;139392717;139390509
12853;D;139392013;139390669
12854;D;139392333;139390829
12855;D;139392653;139390989
12856;D;139392973;139391149
12857;D;139393293;139391309
12858;D;139392589;139391469
12859;D;139392909;139391629
12860;D;139393229;139391789
12861;D;139393549;139391949
12862;!;;
12863;D;139394189;139392269
12864;D;139394509;139392429
12865;D;139394829;139392589
12866;D;139394829;139392749
12867;D;139394445;139392909
12868;D;139394765;139393069
12869;D;139395085;139393229
12870;D;139395405;139393389
12871;D;139395725;139393549
12872;D;139395789;139393709
12873;D;139395341;139393869
12874;D;139395661;139394029
12875;D;139395981;139394189
12876;D;139396301;139394349
12877;D;139396621;139394509
12878;D;139396941;139394669
12879;D;139396237;139394829
12880;D;139396557;139394989
12881;D;139396877;139395149
12882;D;139397197;139395309
12883;D;139397517;139395469
12884;D;139397837;139395629
12885;D;139398157;139395789
12886;D;139397453;139395949
12887;!;;
12888;D;139397773;139396109
12889;D;139398093;139396269
12890;D;139397549;139396429
12891;D;139397709;139396589
12892;D;139398029;139396749
12893;D;139398349;139396909
12894;D;139398669;139397069
12895;D;139398989;139397229
12896;D;139399309;139397389
12897;D;139399629;139397549
12898;D;139398925;139397709
12899;D;139399245;139397869
12900;D;139399565;139398029
12901;D;139399885;139398189
12902;D;139400205;139398349
12903;D;139400525;139398509
12904;D;139400429;139398669
12905;D;139400269;139398829
12906;D;139400461;139398989
12907;D;139400781;139399149
12908;D;139401101;139399309
12909;D;139401421;139399469
12910;D;139401741;139399629
12911;D;139401709;139399789
12912;D;139401357;139399949
12913;D;139401677;139400109
12914;D;139401997;139400269
12915;D;139402317;139400429
12916;D;139402637;139400589
12917;D;139402957;139400749
12918;D;139403277;139400909
12919;D;139402573;139401069
12920;D;139402893;139401229
12921;D;139403213;139401389
12922;D;139403533;139401549
12923;D;139403853;139401709
12924;D;139404109;139401869
12925;D;139403469;139402029
12926;D;139403789;139402189
12927;D;139403085;139402349
12928;D;139403405;139402509
12929;D;139403725;139402669
12930;D;139404045;139402829
12931;D;139404365;139402989
12932;D;139404685;139403149
12933;D;139405005;139403309
12934;D;139405325;139403469
12935;D;139405645;139403629
12936;D;139405965;139403789
12937;D;139405389;139403949
12938;D;139405581;139404109
12939;D;139405901;139404269
12940;D;139406221;139404429
12941;D;139406541;139404589
12942;D;139406861;139404749
12943;D;139406157;139404909
12944;D;139406477;139405069
12945;D;139406797;139405229
12946;D;139407117;139405389
12947;D;139407437;139405549
12948;D;139407757;139405709
12949;D;139408077;139405869
12950;D;139407373;139406029
12951;D;139407693;139406189
12952;D;139408013;139406349
12953;D;139408333;139406509
12954;D;139408653;139406669
12955;D;139408973;139406829
12956;D;139409293;139406989
12957;D;139408589;139407149
12958;D;139408909;139407309
12959;D;139409229;139407469
12960;D;139409549;139407629
12961;D;139409869;139407789
12962;D;139410189;139407949
12963;D;139409485;139408109
12964;D;139409805;139408269
12965;D;139410125;139408429
12966;D;139410445;139408589
12967;D;139410765;139408749
12968;D;139410061;139408909
12969;D;139410381;139409069
12970;!;;
12971;D;139413389;139412109
12972;D;139413709;139412269
12973;D;139414029;139412429
12974;D;139414349;139412589
12975;D;139414989;139412909
12976;D;139414285;139413069
12977;D;139414605;139413229
12978;D;139414925;139413389
12979;D;139415245;139413549
12980;D;139415565;139413709
12981;D;139415885;139413869
12982;D;139416205;139414029
12983;D;139416525;139414189
12984;D;139415821;139414349
12985;D;139415117;139414509
12986;D;139415437;139414669
12987;D;139415757;139414829
12988;D;139416077;139414989
12989;D;139416397;139415149
12990;D;139416717;139415309
12991;D;139417037;139415469
12992;D;139417357;139415629
12993;D;139417677;139415789
12994;D;139417997;139415949
12995;D;139417293;139416109
12996;D;139417613;139416269
12997;D;139417933;139416429
12998;D;139418253;139416589
12999;D;139418573;139416749
13000;D;139418893;139416909
13001;D;139419213;139417069
13002;D;139418509;139417229
13003;D;139418829;139417389
13004;D;139419149;139417549
13005;D;139419469;139417709
13006;D;139419789;139417869
13007;D;139420109;139418029
13008;D;139420429;139418189
13009;D;139419725;139418349
13010;D;139420045;139418509
13011;D;139420365;139418669
13012;D;139420685;139418829
13013;D;139421005;139418989
13014;D;139421325;139419149
13015;D;139420621;139419309
13016;D;139420941;139419469
13017;D;139421261;139419629
13018;D;139421581;139419789
13019;D;139421901;139419949
13020;D;139422221;139420109
13021;D;139422541;139420269
13022;D;139421837;139420429
13023;D;139422157;139420589
13024;D;139422477;139420749
13025;D;139422797;139420909
13026;D;139423117;139421069
13027;!;;
13028;D;139425165;139423629
13029;D;139425485;139423789
13030;D;139425389;139423949
13031;D;139425549;139424109
13032;D;139425421;139424269
13033;D;139425741;139424429
13034;D;139426061;139424589
13035;D;139426381;139424749
13036;D;139426701;139424909
13037;D;139427021;139425069
13038;D;139427341;139425229
13039;D;139427149;139425389
13040;D;139426957;139425549
13041;D;139427277;139425709
13042;D;139427597;139425869
13043;D;139427917;139426029
13044;D;139428237;139426189
13045;D;139428109;139426349
13046;D;139427853;139426509
13047;D;139428173;139426669
13048;D;139428493;139426829
13049;D;139428813;139426989
13050;D;139429133;139427149
13051;D;139429453;139427309
13052;D;139428749;139427469
13053;D;139429069;139427629
13054;D;139429389;139427789
13055;D;139429709;139427949
13056;D;139430029;139428109
13057;D;139429325;139428269
13058;D;139429645;139428429
13059;D;139429965;139428589
13060;D;139430285;139428749
13061;D;139430605;139428909
13062;D;139430925;139429069
13063;D;139431245;139429229
13064;D;139431565;139429389
13065;D;139430861;139429549
13066;D;139431181;139429709
13067;D;139431501;139429869
13068;D;139431821;139430029
13069;D;139432141;139430189
13070;D;139432109;139430349
13071;D;139431757;139430509
13072;D;139432077;139430669
13073;D;139432397;139430829
13074;D;139432717;139430989
13075;D;139433037;139431149
13076;D;139433357;139431309
13077;D;139433677;139431469
13078;D;139433869;139431629
13079;D;139433293;139431789
13080;D;139433613;139431949
13081;D;139433933;139432109
13082;!;;
13083;D;139435085;139433709
13084;D;139435405;139433869
13085;D;139435725;139434029
13086;D;139436045;139434189
13087;D;139436365;139434349
13088;D;139436269;139434509
13089;D;139435981;139434669
13090;D;139436301;139434829
13091;D;139436621;139434989
13092;D;139436941;139435149
13093;D;139437581;139435469
13094;D;139437069;139435629
13095;D;139437197;139435789
13096;D;139437517;139435949
13097;D;139437837;139436109
13098;D;139438157;139436269
13099;D;139438477;139436429
13100;D;139438797;139436589
13101;D;139439117;139436749
13102;D;139438413;139436909
13103;D;139438733;139437069
13104;D;139439053;139437229
13105;D;139439373;139437389
13106;D;139439629;139437549
13107;D;139439309;139437709
13108;D;139439309;139437869
13109;D;139439629;139438029
13110;D;139439949;139438189
13111;D;139440269;139438349
13112;D;139440589;139438509
13113;D;139440909;139438669
13114;D;139441069;139438829
13115;D;139440525;139438989
13116;D;139440845;139439149
13117;D;139440141;139439309
13118;D;139440461;139439469
13119;D;139440781;139439629
13120;D;139441101;139439789
13121;D;139441421;139439949
13122;D;139443917;139441709
13123;D;139444237;139441869
13124;D;139443533;139442029
13125;D;139443853;139442189
13126;D;139444173;139442349
13127;D;139444493;139442509
13128;D;139444813;139442669
13129;D;139445133;139442829
13130;D;139444429;139442989
13131;D;139444749;139443149
13132;D;139445069;139443309
13133;D;139445389;139443469
13134;D;139445709;139443629
13135;D;139446029;139443789
13136;D;139445325;139443949
13137;D;139445645;139444109
13138;D;139445965;139444269
13139;D;139446285;139444429
13140;D;139446605;139444589
13141;D;139446925;139444749
13142;D;139447245;139444909
13143;D;139446541;139445069
13144;D;139446861;139445229
13145;D;139447181;139445389
13146;D;139447501;139445549
13147;D;139447821;139445709
13148;D;139448141;139445869
13149;D;139447437;139446029
13150;!;;
13151;D;139449549;139448109
13152;D;139449869;139448269
13153;D;139450189;139448429
13154;D;139450509;139448589
13155;D;139450829;139448749
13156;D;139451149;139448909
13157;D;139450445;139449069
13158;D;139450765;139449229
13159;D;139451085;139449389
13160;D;139451405;139449549
13161;D;139451725;139449709
13162;D;139452045;139449869
13163;D;139451341;139450029
13164;D;139451661;139450189
13165;D;139451981;139450349
13166;D;139452301;139450509
13167;D;139452621;139450669
13168;D;139452941;139450829
13169;D;139453261;139450989
13170;D;139452557;139451149
13171;D;139452877;139451309
13172;D;139453197;139451469
13173;D;139453517;139451629
13174;D;139453837;139451789
13175;D;139454157;139451949
13176;D;139453453;139452109
13177;D;139453773;139452269
13178;D;139454093;139452429
13179;!;;
13180;D;139454989;139453389
13181;D;139454285;139453549
13182;D;139454605;139453709
13183;D;139454925;139453869
13184;D;139455565;139454189
13185;D;139455885;139454349
13186;D;139456205;139454509
13187;D;139456525;139454669
13188;D;139456845;139454829
13189;D;139457165;139454989
13190;D;139456461;139455149
13191;D;139456781;139455309
13192;D;139457101;139455469
13193;D;139457421;139455629
13194;D;139457741;139455789
13195;D;139458061;139455949
13196;D;139457357;139456109
13197;D;139457677;139456269
13198;D;139457997;139456429
13199;D;139458317;139456589
13200;D;139458637;139456749
13201;D;139458957;139456909
13202;D;139459277;139457069
13203;D;139459597;139457229
13204;D;139458893;139457389
13205;D;139459213;139457549
13206;D;139459533;139457709
13207;D;139459853;139457869
13208;D;139460173;139458029
13209;D;139459469;139458189
13210;D;139459789;139458349
13211;D;139460109;139458509
13212;D;139460429;139458669
13213;D;139460749;139458829
13214;D;139460045;139458989
13215;D;139460365;139459149
13216;D;139460685;139459309
13217;D;139461005;139459469
13218;D;139461325;139459629
13219;D;139461645;139459789
13220;D;139461709;139459949
13221;D;139461549;139460109
13222;D;139461581;139460269
13223;!;;
13224;D;139464589;139463309
13225;D;139464909;139463469
13226;D;139465229;139463629
13227;D;139465549;139463789
13228;D;139465869;139463949
13229;D;139466189;139464109
13230;D;139466509;139464269
13231;D;139466829;139464429
13232;D;139466125;139464589
13233;D;139466445;139464749
13234;D;139466765;139464909
13235;D;139467085;139465069
13236;D;139467405;139465229
13237;D;139467629;139465389
13238;D;139467021;139465549
13239;D;139467341;139465709
13240;D;139467661;139465869
13241;D;139467981;139466029
13242;D;139468301;139466189
13243;D;139468589;139466349
13244;D;139467917;139466509
13245;D;139468237;139466669
13246;D;139468557;139466829
13247;D;139468877;139466989
13248;D;139469197;139467149
13249;D;139469517;139467309
13250;D;139469837;139467469
13251;D;139469133;139467629
13252;D;139469453;139467789
13253;D;139469773;139467949
13254;D;139470093;139468109
13255;D;139470413;139468269
13256;D;139470733;139468429
13257;D;139470829;139468589
13258;D;139470349;139468749
13259;D;139470669;139468909
13260;D;139470989;139469069
13261;D;139471309;139469229
13262;D;139471629;139469389
13263;D;139471949;139469549
13264;D;139471245;139469709
13265;D;139471565;139469869
13266;D;139471885;139470029
13267;D;139471789;139470189
13268;D;139471501;139470349
13269;D;139471821;139470509
13270;D;139472141;139470669
13271;D;139472461;139470829
13272;D;139472781;139470989
13273;D;139473101;139471149
13274;D;139473421;139471309
13275;D;139472909;139471469
13276;D;139473069;139471629
13277;D;139473357;139471789
13278;D;139473677;139471949
13279;D;139473997;139472109
13280;D;139474317;139472269
13281;D;139474637;139472429
13282;D;139473933;139472589
13283;D;139474253;139472749
13284;D;139474573;139472909
13285;D;139474893;139473069
13286;D;139475213;139473229
13287;D;139474509;139473389
13288;D;139474829;139473549
13289;D;139475149;139473709
13290;D;139475469;139473869
13291;D;139475789;139474029
13292;D;139476109;139474189
13293;D;139476269;139474349
13294;D;139475725;139474509
13295;D;139476045;139474669
13296;D;139476365;139474829
13297;D;139476685;139474989
13298;D;139477005;139475149
13299;D;139477325;139475309
13300;D;139477229;139475469
13301;D;139476941;139475629
13302;D;139477261;139475789
13303;D;139477581;139475949
13304;D;139477901;139476109
13305;D;139478221;139476269
13306;D;139477517;139476429
13307;D;139477837;139476589
13308;D;139478157;139476749
13309;D;139478477;139476909
13310;D;139478797;139477069
13311;D;139479117;139477229
13312;D;139479437;139477389
13313;D;139478733;139477549
13314;D;139479053;139477709
13315;D;139479373;139477869
13316;D;139479693;139478029
13317;D;139480013;139478189
13318;D;139480333;139478349
13319;D;139480653;139478509
13320;D;139479949;139478669
13321;!;;
13322;D;139479565;139478989
13323;D;139479885;139479149
13324;D;139480205;139479309
13325;D;139480525;139479469
13326;D;139480845;139479629
13327;D;139481165;139479789
13328;D;139481485;139479949
13329;D;139480781;139480109
13330;D;139481101;139480269
13331;D;139481421;139480429
13332;D;139481741;139480589
13333;!;;
13334;D;139483597;139482029
13335;D;139483917;139482189
13336;D;139484237;139482349
13337;D;139483789;139482509
13338;D;139483949;139482669
13339;D;139484173;139482829
13340;D;139484493;139482989
13341;D;139484813;139483149
13342;D;139485133;139483309
13343;D;139485453;139483469
13344;D;139484749;139483629
13345;D;139485069;139483789
13346;D;139485389;139483949
13347;D;139485709;139484109
13348;D;139486029;139484269
13349;D;139486349;139484429
13350;D;139486669;139484589
13351;D;139486989;139484749
13352;D;139486285;139484909
13353;D;139486605;139485069
13354;D;139486925;139485229
13355;D;139487245;139485389
13356;D;139487565;139485549
13357;D;139486861;139485709
13358;D;139487181;139485869
13359;D;139487501;139486029
13360;D;139487821;139486189
13361;D;139487469;139486349
13362;D;139487437;139486509
13363;D;139488077;139486829
13364;D;139488397;139486989
13365;D;139488717;139487149
13366;D;139489037;139487309
13367;D;139489357;139487469
13368;D;139489677;139487629
13369;D;139489997;139487789
13370;D;139489293;139487949
13371;D;139489613;139488109
13372;D;139489933;139488269
13373;D;139490253;139488429
13374;D;139490573;139488589
13375;D;139490893;139488749
13376;D;139491213;139488909
13377;D;139490509;139489069
13378;D;139490829;139489229
13379;D;139491149;139489389
13380;D;139491469;139489549
13381;D;139491789;139489709
13382;D;139492109;139489869
13383;D;139491405;139490029
13384;D;139491725;139490189
13385;D;139492045;139490349
13386;D;139492365;139490509
13387;D;139492685;139490669
13388;D;139493005;139490829
13389;D;139492909;139490989
13390;D;139493069;139491149
13391;D;139493069;139491309
13392;D;139493261;139491469
13393;D;139493581;139491629
13394;D;139493901;139491789
13395;D;139493197;139491949
13396;D;139493517;139492109
13397;!;;
13398;D;139497741;139496269
13399;D;139498061;139496429
13400;D;139498381;139496589
13401;D;139498701;139496749
13402;D;139499021;139496909
13403;D;139499341;139497069
13404;D;139498637;139497229
13405;D;139498957;139497389
13406;D;139499277;139497549
13407;D;139499597;139497709
13408;D;139499917;139497869
13409;D;139500237;139498029
13410;D;139499789;139498189
13411;D;139499853;139498349
13412;D;139500173;139498509
13413;D;139500493;139498669
13414;D;139500813;139498829
13415;D;139501133;139498989
13416;D;139501453;139499149
13417;D;139500909;139499309
13418;D;139501069;139499469
13419;D;139501389;139499629
13420;D;139501709;139499789
13421;D;139502029;139499949
13422;D;139502349;139500109
13423;D;139501645;139500269
13424;D;139501965;139500429
13425;D;139502285;139500589
13426;D;139502605;139500749
13427;D;139502925;139500909
13428;D;139502349;139501069
13429;D;139502541;139501229
13430;D;139502861;139501389
13431;D;139503181;139501549
13432;D;139503501;139501709
